MFG_TIME,SERIAL_NUMBER,BUILDING_NUMBER,LINE_NUMBER,TECHNICIAN_ID,MFG_SOFTWARE_VERSION,APPARATUS_TEMP,HUMIDITY
2022-08-16 14:52:28,X1000_20220816_35,B01,A,T013,v1.1.1,63.127893322596464,47.07131940358111
2022-08-16 14:59:23,X1000_20220816_32,B01,A,T013,v1.1.1,67.33968419333053,51.19641314335127
2022-08-16 15:00:19,X1000_20220816_58,B02,C,T015,v1.1.1,61.6378712055933,55.20354953672345
2022-08-16 15:11:34,X1000_20220816_72,B02,D,T013,v1.1.1,67.45144363353032,52.97861646656001
2022-08-16 15:15:38,X1000_20220816_22,B01,A,T013,v1.1.1,68.9170263475879,49.097658546535754
2022-08-16 15:28:43,X1000_20220816_26,B01,A,T013,v1.1.1,65.44843241600886,50.08331689492051
2022-08-16 15:29:31,X1000_20220816_78,B02,D,T013,v1.1.1,63.73342878778448,56.2561728628783
2022-08-16 15:38:43,X1000_20220816_70,B02,D,T013,v1.1.1,63.37486127527669,55.53989100806577
2022-08-16 15:57:49,X1000_20220816_30,B01,A,T013,v1.1.1,66.65775247993747,46.183150862596904
2022-08-16 16:03:22,X1000_20220816_43,B01,A,T013,v1.1.1,64.61586108706418,52.2281090974435
2022-08-16 16:05:34,X1000_20220816_17,B01,B,T014,v1.1.1,67.12596464820129,48.34177310810233
2022-08-16 16:18:26,X1000_20220816_61,B02,C,T015,v1.1.1,68.73981512116522,55.17908417686373
2022-08-16 16:21:32,X1000_20220816_28,B01,A,T013,v1.1.1,67.20685349681816,43.19422227243832
2022-08-16 16:41:02,X1000_20220816_23,B01,A,T013,v1.1.1,65.33970835956119,46.48920485941339
2022-08-16 16:57:04,X1000_20220816_41,B01,A,T013,v1.1.1,63.26831374055432,48.84770854573615
2022-08-16 17:02:26,X1000_20220816_12,B01,B,T014,v1.1.1,66.32352515357925,51.787284778853085
2022-08-16 17:08:35,X1000_20220816_44,B01,A,T013,v1.1.1,65.52905085564691,50.41551690844103
2022-08-16 17:10:05,X1000_20220816_87,B02,D,T013,v1.1.1,62.86936414905413,59.055848924517505
2022-08-16 17:12:14,X1000_20220816_59,B02,C,T015,v1.1.1,63.31222208072872,58.76861142192
2022-08-16 17:26:17,X1000_20220816_54,B02,C,T015,v1.1.1,63.49522346418222,54.71921742193114
2022-08-16 17:26:21,X1000_20220816_3,B01,B,T014,v1.1.1,67.68661721335859,50.37482721356698
2022-08-16 17:34:41,X1000_20220816_4,B01,B,T014,v1.1.1,65.46267422650202,49.83217342650329
2022-08-16 17:39:48,X1000_20220816_53,B02,C,T015,v1.1.1,64.79333268288849,52.544265464426815
2022-08-16 17:41:34,X1000_20220816_7,B01,B,T014,v1.1.1,62.28118928442224,51.94353883010108
2022-08-16 17:45:15,X1000_20220816_69,B02,D,T013,v1.1.1,65.53066693903094,55.04060744015197
2022-08-16 17:48:07,X1000_20220816_15,B01,B,T014,v1.1.1,64.71513944680859,47.69292707516256
2022-08-16 17:51:27,X1000_20220816_20,B01,B,T014,v1.1.1,62.673788233705395,49.274706923770914
2022-08-16 18:04:20,X1000_20220816_62,B02,C,T015,v1.1.1,66.25373203060798,59.427295696860746
2022-08-16 18:12:31,X1000_20220816_29,B01,A,T013,v1.1.1,65.57213133217071,50.977646243914776
2022-08-16 18:31:52,X1000_20220816_9,B01,B,T014,v1.1.1,65.46462620818805,49.144185169822755
2022-08-16 18:44:25,X1000_20220816_42,B01,A,T013,v1.1.1,61.01515404974201,50.747385949738636
2022-08-16 18:50:03,X1000_20220816_19,B01,B,T014,v1.1.1,66.61109223422041,49.223579893825494
2022-08-16 19:05:08,X1000_20220816_36,B01,A,T013,v1.1.1,64.83932852536431,51.877939651984754
2022-08-16 19:10:59,X1000_20220816_60,B02,C,T015,v1.1.1,65.29270724386454,58.97136653434941
2022-08-16 19:12:41,X1000_20220816_11,B01,B,T014,v1.1.1,64.37998126632539,52.45938311315283
2022-08-16 19:18:18,X1000_20220816_76,B02,D,T013,v1.1.1,64.24614487708017,52.421389592982514
2022-08-16 19:21:24,X1000_20220816_85,B02,D,T013,v1.1.1,65.13403717000449,50.05895510011479
,,,,,,,
2022-08-16 19:29:45,X1000_20220816_56,B02,C,T015,v1.1.1,65.77921059765292,56.28519744904204
2022-08-16 19:42:20,X1000_20220816_13,B01,B,T014,v1.1.1,63.358810131759995,47.93279354363923
2022-08-16 19:52:18,X1000_20220816_18,B01,B,T014,v1.1.1,64.5025701739885,54.38677062281692
2022-08-16 19:53:25,X1000_20220816_10,B01,B,T014,v1.1.1,66.08639338899216,47.71017423339224
2022-08-17 08:15:49,X1000_20220817_29,B01,A,T000,v1.1.1,64.74148391849033,46.97780330837681
2022-08-17 08:17:55,,,,,,0.0,0.0
2022-08-17 08:28:03,X1000_20220817_19,B01,B,T015,v1.1.1,64.50808311817572,48.80548944509048
2022-08-17 08:36:59,X1000_20220817_66,B02,C,T013,v1.1.1,67.42541946710209,51.94500951072029
2022-08-17 08:47:27,X1000_20220817_47,B02,C,T013,v1.1.1,63.82910249011643,60.32164935661417
2022-08-17 08:49:35,X1000_20220817_78,B02,D,T000,v1.1.1,63.288307124481946,52.36093784858471
2022-08-17 08:57:24,X1000_20220817_92,B02,D,T000,v1.1.1,64.99695809327719,52.050106453585975
2022-08-17 09:10:48,X1000_20220817_58,B02,C,T013,v1.1.1,60.070667651774585,62.319516637171866
2022-08-17 09:20:03,X1000_20220817_39,B01,A,T000,v1.1.1,65.57435331809036,50.98421523914199
2022-08-17 09:44:17,X1000_20220817_8,B01,B,T015,v1.1.1,64.69445907961727,42.28688202267286
2022-08-17 09:46:09,X1000_20220817_83,B02,D,T000,v1.1.1,67.03413865485494,57.66981306970082
2022-08-17 09:52:57,X1000_20220817_90,B02,D,T000,v1.1.1,60.738253214996305,54.63463340958452
2022-08-17 09:53:14,X1000_20220817_55,B02,C,T013,v1.1.1,66.13038122741003,55.03463163321629
2022-08-17 09:53:39,X1000_20220817_60,B02,C,T013,v1.1.1,67.86997822895141,49.93998492470516
2022-08-17 09:59:25,X1000_20220817_50,B02,C,T013,v1.1.1,65.86443709531022,51.22799708945946
2022-08-17 10:12:10,X1000_20220817_38,B01,A,T000,v1.1.1,63.976880512197056,51.879277880648765
,,,,,,,
2022-08-17 10:22:04,X1000_20220817_75,B02,D,T000,v1.1.1,66.2412487278035,56.80209371096329
2022-08-17 10:23:22,X1000_20220817_81,B02,D,T000,v1.1.1,67.27856456539203,61.31526002875161
2022-08-17 10:25:15,X1000_20220817_70,B02,D,T000,v1.1.1,67.68999277926872,53.9839390359062
2022-08-17 10:27:19,X1000_20220817_63,B02,C,T013,v1.1.1,63.43148811229296,55.26247387446582
2022-08-17 10:28:03,X1000_20220817_44,B01,A,T000,v1.1.1,65.03758121483216,45.70299629845281
2022-08-17 10:36:32,X1000_20220817_86,B02,D,T000,v1.1.1,66.94702193124988,51.92148412743971
2022-08-17 10:37:30,X1000_20220817_24,B01,A,T000,v1.1.1,65.81471900048366,49.764998459587055
2022-08-17 10:45:57,X1000_20220817_79,B02,D,T000,v1.1.1,61.9174537478849,51.07229566526344
2022-08-17 10:47:07,X1000_20220817_61,B02,C,T013,v1.1.1,69.40968544067798,50.01272313590378
2022-08-17 10:50:20,X1000_20220817_34,B01,A,T000,v1.1.1,65.28369551212816,52.2321552195572
2022-08-17 11:07:06,X1000_20220817_77,B02,D,T000,v1.1.1,65.81615406805727,55.074728677120625
2022-08-17 11:19:56,X1000_20220817_25,B01,A,T000,v1.1.1,66.48152361353206,52.9886363314318
2022-08-17 11:30:09,X1000_20220817_52,B02,C,T013,v1.1.1,63.922050741172605,51.13597496815064
2022-08-17 11:44:12,X1000_20220817_4,B01,B,T015,v1.1.1,65.72809097960628,48.64982723812249
2022-08-17 12:02:43,X1000_20220817_21,B01,B,T015,v1.1.1,64.94199251744095,46.72707341847332
2022-08-17 12:03:30,X1000_20220817_65,B02,C,T013,v1.1.1,64.61652740005205,57.180085396944165
2022-08-17 12:09:18,X1000_20220817_1,B01,B,T015,v1.1.1,65.75575670784721,52.85956302204009
2022-08-17 12:15:03,X1000_20220817_11,B01,B,T015,v1.1.1,63.8921911785335,47.98343813444348
2022-08-17 12:17:49,X1000_20220817_30,B01,A,T000,v1.1.1,64.76464583813681,46.8216157027522
2022-08-17 12:18:26,X1000_20220817_6,B01,B,T015,v1.1.1,63.818422542273524,48.01755410618136
2022-08-17 12:23:29,X1000_20220817_33,B01,A,T000,v1.1.1,64.19624047999041,52.77065403008218
2022-08-17 12:34:15,X1000_20220817_88,B02,D,T000,v1.1.1,64.53224207547393,51.52393103015906
2022-08-17 12:39:25,X1000_20220817_49,B02,C,T013,v1.1.1,64.10522164933712,48.5427488461577
2022-08-17 12:44:35,X1000_20220817_76,B02,D,T000,v1.1.1,66.40348775628857,55.7231264580037
2022-08-17 12:51:51,X1000_20220817_87,B02,D,T000,v1.1.1,65.16500467802688,51.49960337927406
2022-08-17 12:55:03,X1000_20220817_23,B01,A,T000,v1.1.1,64.29707492496884,46.583034917201246
2022-08-17 13:01:48,X1000_20220817_9,B01,B,T015,v1.1.1,66.46727615248935,50.80620480439185
2022-08-17 13:07:57,X1000_20220817_35,B01,A,T000,v1.1.1,61.38827469109462,53.05069017653445
2022-08-17 13:17:42,X1000_20220817_62,B02,C,T013,v1.1.1,68.33937102327523,57.48891841584043
2022-08-17 13:24:20,X1000_20220817_41,B01,A,T000,v1.1.1,63.04122561436655,48.28960258239327
2022-08-17 13:26:55,X1000_20220817_54,B02,C,T013,v1.1.1,63.99662003414715,63.108186557256566
2022-08-17 13:37:45,X1000_20220817_89,B02,D,T000,v1.1.1,67.8474061750577,64.50973607210896
2022-08-17 13:39:13,X1000_20220817_59,B02,C,T013,v1.1.1,64.39504569940274,57.294271746293205
2022-08-17 13:43:01,X1000_20220817_43,B01,A,T000,v1.1.1,67.3276287027766,50.437066680880825
2022-08-17 13:45:51,X1000_20220817_10,B01,B,T015,v1.1.1,65.44096090046887,50.875930903478064
2022-08-17 13:56:04,X1000_20220817_31,B01,A,T000,v1.1.1,70.55326902683223,52.48427023289091
2022-08-17 14:03:28,X1000_20220817_69,B02,D,T000,v1.1.1,64.92132192012001,47.57760868227926
2022-08-17 14:21:10,X1000_20220817_27,B01,A,T000,v1.1.1,64.98627572737365,53.00100785987214
2022-08-17 14:21:15,X1000_20220817_3,B01,B,T015,v1.1.1,63.70468945180254,46.995309116084655
2022-08-17 14:25:35,X1000_20220817_22,B01,A,T000,v1.1.1,62.29717782980594,49.60357832947697
2022-08-17 14:28:41,X1000_20220817_7,B01,B,T015,v1.1.1,65.26283263503889,52.1773639313795
2022-08-17 14:49:22,X1000_20220817_64,B02,C,T013,v1.1.1,67.26135789276259,46.51153585419624
2022-08-17 14:52:24,X1000_20220817_51,B02,C,T013,v1.1.1,67.34934246939967,52.01843231198651
2022-08-17 15:33:04,X1000_20220817_40,B01,A,T000,v1.1.1,63.9570271924528,49.5640912184833
2022-08-17 15:35:35,X1000_20220817_71,B02,D,T000,v1.1.1,62.425867861396625,57.541591699775616
2022-08-17 15:43:53,X1000_20220817_72,B02,D,T000,v1.1.1,62.294924981292084,50.286312447544624
2022-08-17 15:46:29,X1000_20220817_14,B01,B,T015,v1.1.1,64.33673237722607,47.491834335257714
2022-08-17 15:49:16,,,,,,0.0,0.0
2022-08-17 15:54:37,X1000_20220817_37,B01,A,T000,v1.1.1,66.47524150345826,49.041936250482784
2022-08-17 16:13:04,X1000_20220817_53,B02,C,T013,v1.1.1,65.97824567553471,53.12930401646987
2022-08-17 16:20:43,X1000_20220817_80,B02,D,T000,v1.1.1,67.24479057905494,60.76273766097769
2022-08-17 16:24:57,,,,,,0.0,0.0
2022-08-17 16:37:18,X1000_20220817_32,B01,A,T000,v1.1.1,64.20206607455478,47.293713548998866
2022-08-17 16:50:24,X1000_20220817_18,B01,B,T015,v1.1.1,65.06452067067352,47.81030198772389
2022-08-17 16:51:26,X1000_20220817_84,B02,D,T000,v1.1.1,65.7040185862717,60.49814031711668
2022-08-17 17:02:35,X1000_20220817_17,B01,B,T015,v1.1.1,66.48528256632696,51.512190660602904
2022-08-17 17:08:44,X1000_20220817_85,B02,D,T000,v1.1.1,64.826674415742,57.05278250703603
2022-08-17 17:12:44,X1000_20220817_36,B01,A,T000,v1.1.1,66.5578813495546,45.535946508827024
2022-08-17 17:25:42,X1000_20220817_56,B02,C,T013,v1.1.1,69.08114534976245,57.098537469211564
2022-08-17 17:27:03,X1000_20220817_93,B02,D,T000,v1.1.1,68.44718296565992,59.24645205510194
2022-08-17 17:33:58,X1000_20220817_91,B02,D,T000,v1.1.1,66.10096050325954,53.526706683557045
2022-08-17 17:46:43,X1000_20220817_67,B02,C,T013,v1.1.1,65.68877031093804,53.00081588148414
2022-08-17 17:49:28,,,,,,0.0,0.0
2022-08-17 17:50:14,X1000_20220817_16,B01,B,T015,v1.1.1,63.730364581646974,48.31991468880715
2022-08-17 17:54:52,X1000_20220817_74,B02,D,T000,v1.1.1,64.40450844641346,50.9299067470558
2022-08-17 17:59:28,X1000_20220817_26,B01,A,T000,v1.1.1,65.37584633941742,43.438281223198516
2022-08-17 18:09:31,X1000_20220817_28,B01,A,T000,v1.1.1,65.52884491884905,50.31198863900359
2022-08-17 19:02:51,X1000_20220817_57,B02,C,T013,v1.1.1,61.90288931840679,55.58919803369296
2022-08-17 19:16:02,X1000_20220817_5,B01,B,T015,v1.1.1,65.43043784149754,55.472030023477004
2022-08-17 19:24:55,X1000_20220817_73,B02,D,T000,v1.1.1,64.5875119272087,56.8222070010371
2022-08-17 19:25:35,X1000_20220817_68,B02,C,T013,v1.1.1,65.28056793968904,52.99817201958629
2022-08-17 19:28:18,X1000_20220817_12,B01,B,T015,v1.1.1,68.54303662660419,48.700075585988166
,,,,,,,
2022-08-17 19:42:46,X1000_20220817_48,B02,C,T013,v1.1.1,66.32163218754265,54.15835167917933
2022-08-17 19:43:41,X1000_20220817_82,B02,D,T000,v1.1.1,64.00726426742156,53.15872806737136
2022-08-17 19:56:16,X1000_20220817_20,B01,B,T015,v1.1.1,65.69582571688153,51.35324630689003
2022-08-18 08:02:59,X1000_20220818_39,B01,A,T015,v1.1.1,63.95920224077842,45.999073472916514
2000-01-01 12:00:00,0000000000000000,,TEST,,v0.0.0,0.0,0.0
2022-08-18 08:15:54,X1000_20220818_48,B02,C,T015,v1.1.1,65.63826541915415,51.390244538910466
2022-08-18 08:16:35,X1000_20220818_17,B01,B,T000,v1.1.1,63.23017619489142,48.39234718936405
2022-08-18 08:22:40,X1000_20220818_76,B02,D,T012,v1.1.1,62.5813812747887,53.470647862774705
2022-08-18 08:33:06,X1000_20220818_78,B02,D,T012,v1.1.1,64.78253115578649,54.87555373791632
2022-08-18 08:38:52,X1000_20220818_3,B01,B,T000,v1.1.1,62.22809567364171,52.20806011490805
2022-08-18 08:47:41,X1000_20220818_82,B02,D,T012,v1.1.1,65.7645676021616,51.598348402959665
2022-08-18 08:54:39,X1000_20220818_32,B01,A,T015,v1.1.1,61.8915297759796,52.19820671515075
2022-08-18 08:59:51,,,,,,0.0,0.0
2022-08-18 09:16:22,X1000_20220818_40,B01,A,T015,v1.1.1,65.70831259144268,50.897525058334
2022-08-18 09:21:22,X1000_20220818_1,B01,B,T000,v1.1.1,65.24579495272658,46.6251883232525
2022-08-18 09:24:42,X1000_20220818_37,B01,A,T015,v1.1.1,66.23334335625457,47.11228079723806
2022-08-18 09:33:28,X1000_20220818_73,B02,D,T012,v1.1.1,64.94958942880334,48.42385844888419
2022-08-18 09:38:37,X1000_20220818_57,B02,C,T015,v1.1.1,64.13067576446655,51.564987371716576
2022-08-18 09:48:58,X1000_20220818_63,B02,D,T012,v1.1.1,62.95011067959858,51.97582720520432
2022-08-18 10:18:48,X1000_20220818_64,B02,D,T012,v1.1.1,65.44221938598398,62.19154501316136
2022-08-18 10:23:45,X1000_20220818_53,B02,C,T015,v1.1.1,65.28619236441743,48.683003475285986
2022-08-18 10:31:31,X1000_20220818_55,B02,C,T015,v1.1.1,64.4043591770646,52.4444466542877
2022-08-18 10:40:22,X1000_20220818_18,B01,B,T000,v1.1.1,61.65444013145602,44.87312004121566
2022-08-18 11:00:07,X1000_20220818_9,B01,B,T000,v1.1.1,62.79270842870796,51.20545732957352
2022-08-18 11:03:49,X1000_20220818_35,B01,A,T015,v1.1.1,63.90384761449419,51.651830821297025
2022-08-18 11:16:09,X1000_20220818_44,B02,C,T015,v1.1.1,63.02931706611706,58.776361415264674
2022-08-18 11:20:34,X1000_20220818_5,B01,B,T000,v1.1.1,64.1068084155809,46.39979381529292
2022-08-18 11:27:10,X1000_20220818_74,B02,D,T012,v1.1.1,66.58319758396715,55.45286394343966
2022-08-18 11:28:18,X1000_20220818_2,B01,B,T000,v1.1.1,67.79753410778338,45.54158497714437
2022-08-18 11:31:51,X1000_20220818_19,B01,B,T000,v1.1.1,68.38387585457453,51.551071334841495
2022-08-18 11:44:26,X1000_20220818_79,B02,D,T012,v1.1.1,64.35852167459934,53.02850369597006
2022-08-18 11:49:09,X1000_20220818_71,B02,D,T012,v1.1.1,64.6482697617602,53.00351056823554
2022-08-18 11:50:37,X1000_20220818_69,B02,D,T012,v1.1.1,63.76710663610601,53.954563705561036
2022-08-18 11:51:55,X1000_20220818_33,B01,A,T015,v1.1.1,66.5689294737082,48.4401180070777
2022-08-18 11:58:13,X1000_20220818_75,B02,D,T012,v1.1.1,65.36745424848858,51.655169426336485
2022-08-18 12:05:26,X1000_20220818_60,B02,C,T015,v1.1.1,69.35478952703538,48.64435413763894
2022-08-18 12:07:13,X1000_20220818_25,B01,A,T015,v1.1.1,66.26332810880092,47.98617598403263
2022-08-18 12:20:36,X1000_20220818_42,B02,C,T015,v1.1.1,67.45907837234321,52.880027682196484
2022-08-18 12:22:47,X1000_20220818_14,B01,B,T000,v1.1.1,63.239051866792394,48.28695667803625
2022-08-18 12:28:34,,,,,,0.0,0.0
2022-08-18 12:54:23,X1000_20220818_68,B02,D,T012,v1.1.1,61.807558783428675,54.839105926536234
2022-08-18 12:55:50,X1000_20220818_66,B02,D,T012,v1.1.1,61.966506830928125,56.71093339309736
2022-08-18 13:02:48,X1000_20220818_58,B02,C,T015,v1.1.1,65.54065445262897,52.094547012995925
2022-08-18 13:06:13,X1000_20220818_31,B01,A,T015,v1.1.1,66.36404960102671,47.51974060775901
2022-08-18 13:07:56,X1000_20220818_61,B02,C,T015,v1.1.1,63.691579314429845,59.88169746115442
2022-08-18 13:08:00,X1000_20220818_83,B02,D,T012,v1.1.1,69.30694922107864,49.383178909950075
2022-08-18 13:31:25,X1000_20220818_7,B01,B,T000,v1.1.1,60.992322489065316,50.619501118505845
2022-08-18 13:46:41,X1000_20220818_45,B02,C,T015,v1.1.1,68.39599993435012,51.25266130513271
2022-08-18 13:59:48,X1000_20220818_80,B02,D,T012,v1.1.1,64.8578706505069,52.1641483208111
2022-08-18 14:06:47,X1000_20220818_47,B02,C,T015,v1.1.1,61.66284260644111,51.24820593520332
2022-08-18 14:09:53,X1000_20220818_52,B02,C,T015,v1.1.1,62.738946525312656,54.20188091910121
2022-08-18 14:10:39,X1000_20220818_27,B01,A,T015,v1.1.1,63.59011183755718,46.84706908953315
2022-08-18 14:29:02,X1000_20220818_30,B01,A,T015,v1.1.1,67.21203942900335,51.08343414155594
2022-08-18 14:29:25,X1000_20220818_54,B02,C,T015,v1.1.1,65.06108045992177,55.45585072602038
2022-08-18 14:41:17,X1000_20220818_16,B01,B,T000,v1.1.1,66.6212409509462,46.07034035655281
2022-08-18 14:41:24,X1000_20220818_8,B01,B,T000,v1.1.1,65.49121762877553,45.203023377088684
2022-08-18 14:50:50,X1000_20220818_41,B01,A,T015,v1.1.1,67.35521971650903,53.15008669046907
2022-08-18 14:56:15,X1000_20220818_72,B02,D,T012,v1.1.1,62.27915038227133,49.065310501462896
2022-08-18 15:25:10,X1000_20220818_23,B01,A,T015,v1.1.1,64.9624811072848,48.25715317306175
2022-08-18 15:28:24,X1000_20220818_56,B02,C,T015,v1.1.1,65.7209051268911,50.97620652654406
2022-08-18 15:34:33,,,,,,0.0,0.0
2022-08-18 15:41:04,X1000_20220818_62,B02,D,T012,v1.1.1,65.1507912285244,57.17607543287853
2022-08-18 15:42:01,X1000_20220818_77,B02,D,T012,v1.1.1,65.98370508287157,50.45969079714091
2022-08-18 15:47:30,X1000_20220818_50,B02,C,T015,v1.1.1,66.9330471094004,53.4302487950884
2022-08-18 16:14:27,X1000_20220818_29,B01,A,T015,v1.1.1,63.71567141209744,47.022486471487255
2022-08-18 16:17:32,X1000_20220818_24,B01,A,T015,v1.1.1,67.68808559375911,51.00832018908602
2022-08-18 16:19:29,X1000_20220818_4,B01,B,T000,v1.1.1,64.32791502027631,42.894815321815216
2022-08-18 16:36:31,X1000_20220818_81,B02,D,T012,v1.1.1,64.48875585905884,51.13731462892017
2022-08-18 16:45:25,X1000_20220818_10,B01,B,T000,v1.1.1,66.7872237595219,47.95507838323581
2022-08-18 16:51:01,X1000_20220818_6,B01,B,T000,v1.1.1,60.76357015314678,52.59186041010467
2022-08-18 16:55:14,X1000_20220818_26,B01,A,T015,v1.1.1,65.19947885069881,51.61477596183289
2022-08-18 17:00:31,X1000_20220818_46,B02,C,T015,v1.1.1,64.5907461307467,48.881191293227495
2022-08-18 17:14:43,X1000_20220818_15,B01,B,T000,v1.1.1,62.82191569660406,51.59797173867577
2022-08-18 17:20:27,X1000_20220818_38,B01,A,T015,v1.1.1,63.434541258622374,51.4728388082538
2022-08-18 17:46:10,X1000_20220818_36,B01,A,T015,v1.1.1,61.462401534414916,46.83533670683594
2022-08-18 18:00:31,X1000_20220818_11,B01,B,T000,v1.1.1,64.39505052842934,53.36173149078728
2022-08-18 18:01:46,X1000_20220818_13,B01,B,T000,v1.1.1,60.58108055996459,49.22998919703684
2022-08-18 18:08:48,X1000_20220818_51,B02,C,T015,v1.1.1,65.59378163053866,54.62920347195262
,,,,,,,
2022-08-18 18:41:53,X1000_20220818_20,B01,B,T000,v1.1.1,61.55428519853249,44.997711039601505
2022-08-18 18:43:00,X1000_20220818_12,B01,B,T000,v1.1.1,65.89075316034459,50.06242636469274
2022-08-18 19:18:20,X1000_20220818_43,B02,C,T015,v1.1.1,66.10987437672743,53.92559745129851
2022-08-18 19:23:28,X1000_20220818_59,B02,C,T015,v1.1.1,67.39317620057643,56.7388410010782
2022-08-18 19:25:10,X1000_20220818_21,B01,B,T000,v1.1.1,68.5791322470641,46.668649641353426
2022-08-18 19:29:18,X1000_20220818_70,B02,D,T012,v1.1.1,66.26508432968001,48.94475107331853
2022-08-18 19:37:39,X1000_20220818_28,B01,A,T015,v1.1.1,66.22900127984545,49.4811531651379
2022-08-19 08:11:44,X1000_20220819_74,B02,D,T010,v1.1.1,65.50060810671977,57.74355934761707
2022-08-19 08:19:06,X1000_20220819_17,B01,B,T013,v1.1.1,60.5241806150003,48.61196372976242
2022-08-19 08:21:08,X1000_20220819_32,B01,A,T015,v1.1.1,62.617828141535036,49.902416836591996
2022-08-19 08:25:49,X1000_20220819_55,B02,C,T013,v1.1.1,64.91881123610297,54.703000240760495
2022-08-19 08:35:35,X1000_20220819_42,B01,A,T015,v1.1.1,64.22504400740418,51.13899635813155
2022-08-19 08:56:58,,,,,,0.0,0.0
2022-08-19 08:57:56,X1000_20220819_19,B01,B,T013,v1.1.1,65.03120738753547,52.6010725120913
2022-08-19 08:59:34,X1000_20220819_93,B02,D,T010,v1.1.1,65.06687534865168,60.215034567251735
2022-08-19 09:03:28,X1000_20220819_92,B02,D,T010,v1.1.1,63.54208758021608,56.828428509897535
2022-08-19 09:15:19,X1000_20220819_23,B01,B,T013,v1.1.1,65.30605785183093,49.993029193701794
2022-08-19 09:16:04,X1000_20220819_70,B02,C,T013,v1.1.1,64.2489984288956,50.54790862453688
2022-08-19 09:25:32,X1000_20220819_20,B01,B,T013,v1.1.1,67.96986683035729,51.867045488196354
2022-08-19 09:29:23,X1000_20220819_90,B02,D,T010,v1.1.1,62.80119155454729,56.38104520367574
2022-08-19 09:46:04,X1000_20220819_73,B02,D,T010,v1.1.1,61.4070705821291,58.925552167684884
2022-08-19 09:51:22,X1000_20220819_61,B02,C,T013,v1.1.1,63.88729680138487,57.53692221835154
2022-08-19 09:59:25,X1000_20220819_72,B02,D,T010,v1.1.1,62.42945986835046,55.511421069098795
2022-08-19 10:03:02,X1000_20220819_13,B01,B,T013,v1.1.1,63.302275040684606,50.257835398719514
2022-08-19 10:03:51,X1000_20220819_94,B02,D,T010,v1.1.1,64.73659347107218,58.129896082732685
2022-08-19 10:05:06,X1000_20220819_87,B02,D,T010,v1.1.1,67.25361855354983,58.972891849720405
2022-08-19 10:06:55,X1000_20220819_38,B01,A,T015,v1.1.1,67.86182924909144,51.29262126884826
2022-08-19 10:08:48,X1000_20220819_21,B01,B,T013,v1.1.1,68.50336874977158,49.02342244812308
2022-08-19 10:10:23,X1000_20220819_27,B01,A,T015,v1.1.1,65.85879455697756,48.29896998265612
2022-08-19 10:36:42,X1000_20220819_11,B01,B,T013,v1.1.1,65.91569920352718,46.84302949963991
2022-08-19 10:36:50,X1000_20220819_37,B01,A,T015,v1.1.1,64.28772527881601,50.30036113296056
2022-08-19 10:38:08,X1000_20220819_35,B01,A,T015,v1.1.1,65.14457406606944,47.5380030300886
2022-08-19 10:39:07,X1000_20220819_82,B02,D,T010,v1.1.1,63.94666833669861,53.50179908125034
2022-08-19 10:41:46,,,,,,0.0,0.0
2022-08-19 10:49:58,X1000_20220819_62,B02,C,T013,v1.1.1,65.16317967923445,56.501422797770815
2022-08-19 10:58:32,X1000_20220819_60,B02,C,T013,v1.1.1,66.49258127123997,54.93050246696688
2022-08-19 11:10:24,X1000_20220819_39,B01,A,T015,v1.1.1,63.14259727951834,50.820001111747374
2022-08-19 11:12:29,X1000_20220819_29,B01,A,T015,v1.1.1,65.2424519743589,46.5672905844893
2022-08-19 11:17:50,X1000_20220819_83,B02,D,T010,v1.1.1,66.61155615385131,61.22573447980764
2022-08-19 11:22:49,X1000_20220819_65,B02,C,T013,v1.1.1,65.6720135293292,50.75632673425261
2022-08-19 11:30:00,X1000_20220819_9,B01,B,T013,v1.1.1,66.03328006397986,55.75955667233861
2022-08-19 11:39:37,X1000_20220819_25,B01,A,T015,v1.1.1,69.5322673645977,49.47273113454264
2022-08-19 11:44:14,,,,,,0.0,0.0
2022-08-19 11:52:50,X1000_20220819_22,B01,B,T013,v1.1.1,62.798084053848314,46.6778049259971
2022-08-19 11:59:46,X1000_20220819_49,B02,C,T013,v1.1.1,70.32131265295986,59.61424503075396
2022-08-19 12:00:14,X1000_20220819_91,B02,D,T010,v1.1.1,60.5362327928727,54.19612891524719
2022-08-19 12:05:34,X1000_20220819_3,B01,B,T013,v1.1.1,65.54862384455156,50.32261523485703
2022-08-19 12:16:18,X1000_20220819_77,B02,D,T010,v1.1.1,66.29400693593267,48.34301417106744
2022-08-19 12:18:06,X1000_20220819_33,B01,A,T015,v1.1.1,63.285769191002984,51.492490582511955
2022-08-19 12:28:44,X1000_20220819_26,B01,A,T015,v1.1.1,63.58032821610476,52.60938775115803
2022-08-19 12:30:46,X1000_20220819_15,B01,B,T013,v1.1.1,62.9668744727381,52.38058237310261
2022-08-19 12:31:28,X1000_20220819_40,B01,A,T015,v1.1.1,65.78977283020633,41.728529638193685
2022-08-19 12:50:30,X1000_20220819_10,B01,B,T013,v1.1.1,62.839777495295586,41.89412889975079
2022-08-19 12:51:36,X1000_20220819_58,B02,C,T013,v1.1.1,64.12758472675014,52.61490889959312
2022-08-19 12:53:26,X1000_20220819_1,B01,B,T013,v1.1.1,65.75832422640215,51.4726724704379
